Variation Label,Parent Product,Variation SKU,SKU Status,Linked Attributes,Regular Price,Tiered Pricing,Stock,Is Active?,Published
COLSET-MOD008-0023,Square Fluted Column Set - Tuscan Square Cap & Tuscan Base Square — COLSET-MOD008,COLSET-MOD008-0023,,"""Width — 18"""""",""Height — 216""""""",$4994.00,"{""1-6"":2599,""7-19"":2499,""20+"":2399}",,checked,checked
COLSET-MOD008-0024,Square Fluted Column Set - Tuscan Square Cap & Tuscan Base Square — COLSET-MOD008,COLSET-MOD008-0024,,"""Width — 18"""""",""Height — 240""""""",$5535.00,"{""1-6"":2880,""7-19"":2769,""20+"":2659}",,checked,checked
COLSET-MOD008-0025,Square Fluted Column Set - Tuscan Square Cap & Tuscan Base Square — COLSET-MOD008,COLSET-MOD008-0025,,"""Width — 20"""""",""Height — 144""""""",$4220.00,"{""1-6"":2196,""7-19"":2111,""20+"":2028}",,checked,checked
COLSET-MOD008-0026,Square Fluted Column Set - Tuscan Square Cap & Tuscan Base Square — COLSET-MOD008,COLSET-MOD008-0026,,"""Width — 20"""""",""Height — 168""""""",$4454.00,"{""1-6"":2318,""7-19"":2229,""20+"":2140}",,checked,checked
COLSET-MOD008-0027,Square Fluted Column Set - Tuscan Square Cap & Tuscan Base Square — COLSET-MOD008,COLSET-MOD008-0027,,"""Width — 20"""""",""Height — 192""""""",$5013.00,"{""1-6"":2609,""7-19"":2509,""20+"":2408}",,checked,checked
COLSET-MOD008-0028,Square Fluted Column Set - Tuscan Square Cap & Tuscan Base Square — COLSET-MOD008,COLSET-MOD008-0028,,"""Width — 20"""""",""Height — 216""""""",$5339.00,"{""1-6"":2778,""7-19"":2671,""20+"":2564}",,checked,checked
COLSET-MOD008-0029,Square Fluted Column Set - Tuscan Square Cap & Tuscan Base Square — COLSET-MOD008,COLSET-MOD008-0029,,"""Width — 20"""""",""Height — 240""""""",$6708.00,"{""1-6"":3490,""7-19"":3355,""20+"":3221}",,checked,checked
COLSET-MOD008-0030,Square Fluted Column Set - Tuscan Square Cap & Tuscan Base Square — COLSET-MOD008,COLSET-MOD008-0030,,"""Width — 24"""""",""Height — 168""""""",$5800.00,"{""1-6"":3016,""7-19"":2900,""20+"":2785}",,checked,checked
COLSET-MOD008-0031,Square Fluted Column Set - Tuscan Square Cap & Tuscan Base Square — COLSET-MOD008,COLSET-MOD008-0031,,"""Width — 24"""""",""Height — 192""""""",$6672.00,"{""1-6"":3470,""7-19"":3337,""20+"":3203}",,checked,checked
COLSET-MOD008-0032,Square Fluted Column Set - Tuscan Square Cap & Tuscan Base Square — COLSET-MOD008,COLSET-MOD008-0032,,"""Width — 24"""""",""Height — 216""""""",$7544.00,"{""1-6"":3924,""7-19"":3773,""20+"":3621}",,checked,checked
COLSET-MOD008-0033,Square Fluted Column Set - Tuscan Square Cap & Tuscan Base Square — COLSET-MOD008,COLSET-MOD008-0033,,"""Width — 24"""""",""Height — 240""""""",$8548.00,"{""1-6"":4446,""7-19"":4275,""20+"":4105}",,checked,checked
COLSET-MOD008-0034,Square Fluted Column Set - Tuscan Square Cap & Tuscan Base Square — COLSET-MOD008,COLSET-MOD008-0034,,"""Width — 24"""""",""Height — 264""""""",$9629.00,"{""1-6"":5009,""7-19"":4816,""20+"":4624}",,checked,checked
COLSET-MOD009-0001,Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD009,COLSET-MOD009-0001,,"""Diameter — 8"""""",""Height — 96""""""",$340.00,"{""1-6"":179,""7-19"":173,""20+"":165}",,checked,checked
COLSET-MOD009-0002,Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD009,COLSET-MOD009-0002,,"""Diameter — 8"""""",""Height — 108""""""",$385.00,"{""1-6"":203,""7-19"":194,""20+"":186}",,checked,checked
COLSET-MOD009-0003,Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD009,COLSET-MOD009-0003,,"""Diameter — 10"""""",""Height — 96""""""",$449.00,"{""1-6"":236,""7-19"":228,""20+"":218}",,checked,checked
COLSET-MOD009-0004,Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD009,COLSET-MOD009-0004,,"""Diameter — 10"""""",""Height — 108""""""",$475.00,"{""1-6"":249,""7-19"":240,""20+"":230}",,checked,checked
COLSET-MOD009-0005,Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD009,COLSET-MOD009-0005,,"""Diameter — 12"""""",""Height — 96""""""",$523.00,"{""1-6"":274,""7-19"":263,""20+"":253}",,checked,checked
COLSET-MOD009-0006,Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD009,COLSET-MOD009-0006,,"""Diameter — 12"""""",""Height — 108""""""",$568.00,"{""1-6"":296,""7-19"":285,""20+"":274}",,checked,checked
COLSET-MOD009-0007,Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD009,COLSET-MOD009-0007,,"""Diameter — 12"""""",""Height — 120""""""",$610.00,"{""1-6"":319,""7-19"":306,""20+"":295}",,checked,checked
COLSET-MOD009-0008,Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD009,COLSET-MOD009-0008,,"""Diameter — 12"""""",""Height — 144""""""",$809.00,"{""1-6"":421,""7-19"":405,""20+"":389}",,checked,checked
COLSET-MOD009-0009,Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD009,COLSET-MOD009-0009,,"""Diameter — 14"""""",""Height — 96""""""",$1318.00,"{""1-6"":686,""7-19"":660,""20+"":634}",,checked,checked
COLSET-MOD009-0010,Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD009,COLSET-MOD009-0010,,"""Diameter — 14"""""",""Height — 108""""""",$1333.00,"{""1-6"":695,""7-19"":668,""20+"":641}",,checked,checked
COLSET-MOD009-0011,Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD009,COLSET-MOD009-0011,,"""Diameter — 14"""""",""Height — 120""""""",$1350.00,"{""1-6"":703,""7-19"":675,""20+"":649}",,checked,checked
COLSET-MOD009-0012,Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD009,COLSET-MOD009-0012,,"""Diameter — 14"""""",""Height — 144""""""",$1484.00,"{""1-6"":773,""7-19"":743,""20+"":713}",,checked,checked
COLSET-MOD009-0013,Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD009,COLSET-MOD009-0013,,"""Diameter — 16"""""",""Height — 96""""""",$1399.00,"{""1-6"":729,""7-19"":700,""20+"":673}",,checked,checked
COLSET-MOD009-0014,Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD009,COLSET-MOD009-0014,,"""Diameter — 16"""""",""Height — 108""""""",$1541.00,"{""1-6"":804,""7-19"":773,""20+"":741}",,checked,checked
COLSET-MOD009-0015,Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD009,COLSET-MOD009-0015,,"""Diameter — 16"""""",""Height — 120""""""",$1685.00,"{""1-6"":878,""7-19"":844,""20+"":810}",,checked,checked
COLSET-MOD009-0016,Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD009,COLSET-MOD009-0016,,"""Diameter — 16"""""",""Height — 144""""""",$1885.00,"{""1-6"":983,""7-19"":944,""20+"":906}",,checked,checked
COLSET-MOD009-0017,Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD009,COLSET-MOD009-0017,,"""Diameter — 18"""""",""Height — 96""""""",$3214.00,"{""1-6"":1673,""7-19"":1609,""20+"":1544}",,checked,checked
COLSET-MOD009-0018,Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD009,COLSET-MOD009-0018,,"""Diameter — 18"""""",""Height — 108""""""",$3321.00,"{""1-6"":1730,""7-19"":1663,""20+"":1596}",,checked,checked
COLSET-MOD009-0019,Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD009,COLSET-MOD009-0019,,"""Diameter — 18"""""",""Height — 120""""""",$3431.00,"{""1-6"":1786,""7-19"":1718,""20+"":1649}",,checked,checked
COLSET-MOD009-0020,Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD009,COLSET-MOD009-0020,,"""Diameter — 18"""""",""Height — 144""""""",$3916.00,"{""1-6"":2039,""7-19"":1960,""20+"":1881}",,checked,checked
COLSET-MOD009-0021,Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD009,COLSET-MOD009-0021,,"""Diameter — 18"""""",""Height — 168""""""",$4101.00,"{""1-6"":2134,""7-19"":2053,""20+"":1970}",,checked,checked
COLSET-MOD009-0022,Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD009,COLSET-MOD009-0022,,"""Diameter — 18"""""",""Height — 192""""""",$4436.00,"{""1-6"":2310,""7-19"":2221,""20+"":2133}",,checked,checked
COLSET-MOD009-0023,Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD009,COLSET-MOD009-0023,,"""Diameter — 18"""""",""Height — 216""""""",$4994.00,"{""1-6"":2599,""7-19"":2499,""20+"":2399}",,checked,checked
COLSET-MOD009-0024,Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD009,COLSET-MOD009-0024,,"""Diameter — 18"""""",""Height — 240""""""",$5535.00,"{""1-6"":2880,""7-19"":2769,""20+"":2659}",,checked,checked
COLSET-MOD009-0025,Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD009,COLSET-MOD009-0025,,"""Diameter — 20"""""",""Height — 144""""""",$4220.00,"{""1-6"":2196,""7-19"":2111,""20+"":2028}",,checked,checked
COLSET-MOD009-0026,Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD009,COLSET-MOD009-0026,,"""Diameter — 20"""""",""Height — 168""""""",$4454.00,"{""1-6"":2318,""7-19"":2229,""20+"":2140}",,checked,checked
COLSET-MOD009-0027,Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD009,COLSET-MOD009-0027,,"""Diameter — 20"""""",""Height — 192""""""",$5013.00,"{""1-6"":2609,""7-19"":2509,""20+"":2408}",,checked,checked
COLSET-MOD009-0028,Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD009,COLSET-MOD009-0028,,"""Diameter — 20"""""",""Height — 216""""""",$5339.00,"{""1-6"":2778,""7-19"":2671,""20+"":2564}",,checked,checked
COLSET-MOD009-0029,Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD009,COLSET-MOD009-0029,,"""Diameter — 20"""""",""Height — 240""""""",$6708.00,"{""1-6"":3490,""7-19"":3355,""20+"":3221}",,checked,checked
COLSET-MOD009-0030,Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD009,COLSET-MOD009-0030,,"""Diameter — 24"""""",""Height — 168""""""",$5800.00,"{""1-6"":3016,""7-19"":2900,""20+"":2785}",,checked,checked
COLSET-MOD009-0031,Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD009,COLSET-MOD009-0031,,"""Diameter — 24"""""",""Height — 192""""""",$6672.00,"{""1-6"":3470,""7-19"":3337,""20+"":3203}",,checked,checked
COLSET-MOD009-0032,Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD009,COLSET-MOD009-0032,,"""Diameter — 24"""""",""Height — 216""""""",$7544.00,"{""1-6"":3924,""7-19"":3773,""20+"":3621}",,checked,checked
COLSET-MOD009-0033,Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD009,COLSET-MOD009-0033,,"""Diameter — 24"""""",""Height — 240""""""",$8548.00,"{""1-6"":4446,""7-19"":4275,""20+"":4105}",,checked,checked
COLSET-MOD009-0034,Round Fluted Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD009,COLSET-MOD009-0034,,"""Diameter — 24"""""",""Height — 264""""""",$9629.00,"{""1-6"":5009,""7-19"":4816,""20+"":4624}",,checked,checked
COLSET-MOD010-0001,Spiral Round Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD010,COLSET-MOD010-0001,,"""Diameter — 8"""""",""Height — 96""""""",$340.00,"{""1-6"":179,""7-19"":173,""20+"":165}",,checked,checked
COLSET-MOD010-0002,Spiral Round Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD010,COLSET-MOD010-0002,,"""Diameter — 8"""""",""Height — 108""""""",$385.00,"{""1-6"":203,""7-19"":194,""20+"":186}",,checked,checked
COLSET-MOD010-0003,Spiral Round Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD010,COLSET-MOD010-0003,,"""Diameter — 10"""""",""Height — 96""""""",$449.00,"{""1-6"":236,""7-19"":228,""20+"":218}",,checked,checked
COLSET-MOD010-0004,Spiral Round Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD010,COLSET-MOD010-0004,,"""Diameter — 10"""""",""Height — 108""""""",$475.00,"{""1-6"":249,""7-19"":240,""20+"":230}",,checked,checked
COLSET-MOD010-0005,Spiral Round Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD010,COLSET-MOD010-0005,,"""Diameter — 12"""""",""Height — 96""""""",$523.00,"{""1-6"":274,""7-19"":263,""20+"":253}",,checked,checked
COLSET-MOD010-0006,Spiral Round Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD010,COLSET-MOD010-0006,,"""Diameter — 12"""""",""Height — 108""""""",$568.00,"{""1-6"":296,""7-19"":285,""20+"":274}",,checked,checked
COLSET-MOD010-0007,Spiral Round Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD010,COLSET-MOD010-0007,,"""Diameter — 12"""""",""Height — 120""""""",$610.00,"{""1-6"":319,""7-19"":306,""20+"":295}",,checked,checked
COLSET-MOD010-0008,Spiral Round Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD010,COLSET-MOD010-0008,,"""Diameter — 12"""""",""Height — 144""""""",$809.00,"{""1-6"":421,""7-19"":405,""20+"":389}",,checked,checked
COLSET-MOD010-0009,Spiral Round Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD010,COLSET-MOD010-0009,,"""Diameter — 14"""""",""Height — 96""""""",$1318.00,"{""1-6"":686,""7-19"":660,""20+"":634}",,checked,checked
COLSET-MOD010-0010,Spiral Round Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD010,COLSET-MOD010-0010,,"""Diameter — 14"""""",""Height — 108""""""",$1333.00,"{""1-6"":695,""7-19"":668,""20+"":641}",,checked,checked
COLSET-MOD010-0011,Spiral Round Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD010,COLSET-MOD010-0011,,"""Diameter — 14"""""",""Height — 120""""""",$1350.00,"{""1-6"":703,""7-19"":675,""20+"":649}",,checked,checked
COLSET-MOD010-0012,Spiral Round Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD010,COLSET-MOD010-0012,,"""Diameter — 14"""""",""Height — 144""""""",$1484.00,"{""1-6"":773,""7-19"":743,""20+"":713}",,checked,checked
COLSET-MOD010-0013,Spiral Round Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD010,COLSET-MOD010-0013,,"""Diameter — 16"""""",""Height — 96""""""",$1399.00,"{""1-6"":729,""7-19"":700,""20+"":673}",,checked,checked
COLSET-MOD010-0014,Spiral Round Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD010,COLSET-MOD010-0014,,"""Diameter — 16"""""",""Height — 108""""""",$1541.00,"{""1-6"":804,""7-19"":773,""20+"":741}",,checked,checked
COLSET-MOD010-0015,Spiral Round Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD010,COLSET-MOD010-0015,,"""Diameter — 16"""""",""Height — 120""""""",$1685.00,"{""1-6"":878,""7-19"":844,""20+"":810}",,checked,checked
COLSET-MOD010-0016,Spiral Round Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD010,COLSET-MOD010-0016,,"""Diameter — 16"""""",""Height — 144""""""",$1885.00,"{""1-6"":983,""7-19"":944,""20+"":906}",,checked,checked
COLSET-MOD010-0017,Spiral Round Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD010,COLSET-MOD010-0017,,"""Diameter — 18"""""",""Height — 96""""""",$3214.00,"{""1-6"":1673,""7-19"":1609,""20+"":1544}",,checked,checked
COLSET-MOD010-0018,Spiral Round Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD010,COLSET-MOD010-0018,,"""Diameter — 18"""""",""Height — 108""""""",$3321.00,"{""1-6"":1730,""7-19"":1663,""20+"":1596}",,checked,checked
COLSET-MOD010-0019,Spiral Round Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD010,COLSET-MOD010-0019,,"""Diameter — 18"""""",""Height — 120""""""",$3431.00,"{""1-6"":1786,""7-19"":1718,""20+"":1649}",,checked,checked
COLSET-MOD010-0020,Spiral Round Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD010,COLSET-MOD010-0020,,"""Diameter — 18"""""",""Height — 144""""""",$3916.00,"{""1-6"":2039,""7-19"":1960,""20+"":1881}",,checked,checked
COLSET-MOD010-0021,Spiral Round Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD010,COLSET-MOD010-0021,,"""Diameter — 18"""""",""Height — 168""""""",$4101.00,"{""1-6"":2134,""7-19"":2053,""20+"":1970}",,checked,checked
COLSET-MOD010-0022,Spiral Round Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD010,COLSET-MOD010-0022,,"""Diameter — 18"""""",""Height — 192""""""",$4436.00,"{""1-6"":2310,""7-19"":2221,""20+"":2133}",,checked,checked
COLSET-MOD010-0023,Spiral Round Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD010,COLSET-MOD010-0023,,"""Diameter — 18"""""",""Height — 216""""""",$4994.00,"{""1-6"":2599,""7-19"":2499,""20+"":2399}",,checked,checked
COLSET-MOD010-0024,Spiral Round Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD010,COLSET-MOD010-0024,,"""Diameter — 18"""""",""Height — 240""""""",$5535.00,"{""1-6"":2880,""7-19"":2769,""20+"":2659}",,checked,checked
COLSET-MOD010-0025,Spiral Round Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD010,COLSET-MOD010-0025,,"""Diameter — 20"""""",""Height — 144""""""",$4220.00,"{""1-6"":2196,""7-19"":2111,""20+"":2028}",,checked,checked
COLSET-MOD010-0026,Spiral Round Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD010,COLSET-MOD010-0026,,"""Diameter — 20"""""",""Height — 168""""""",$4454.00,"{""1-6"":2318,""7-19"":2229,""20+"":2140}",,checked,checked
COLSET-MOD010-0027,Spiral Round Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD010,COLSET-MOD010-0027,,"""Diameter — 20"""""",""Height — 192""""""",$5013.00,"{""1-6"":2609,""7-19"":2509,""20+"":2408}",,checked,checked
COLSET-MOD010-0028,Spiral Round Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD010,COLSET-MOD010-0028,,"""Diameter — 20"""""",""Height — 216""""""",$5339.00,"{""1-6"":2778,""7-19"":2671,""20+"":2564}",,checked,checked
COLSET-MOD010-0029,Spiral Round Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD010,COLSET-MOD010-0029,,"""Diameter — 20"""""",""Height — 240""""""",$6708.00,"{""1-6"":3490,""7-19"":3355,""20+"":3221}",,checked,checked
COLSET-MOD010-0030,Spiral Round Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD010,COLSET-MOD010-0030,,"""Diameter — 24"""""",""Height — 168""""""",$5800.00,"{""1-6"":3016,""7-19"":2900,""20+"":2785}",,checked,checked
COLSET-MOD010-0031,Spiral Round Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD010,COLSET-MOD010-0031,,"""Diameter — 24"""""",""Height — 192""""""",$6672.00,"{""1-6"":3470,""7-19"":3337,""20+"":3203}",,checked,checked
COLSET-MOD010-0032,Spiral Round Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD010,COLSET-MOD010-0032,,"""Diameter — 24"""""",""Height — 216""""""",$7544.00,"{""1-6"":3924,""7-19"":3773,""20+"":3621}",,checked,checked
COLSET-MOD010-0033,Spiral Round Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD010,COLSET-MOD010-0033,,"""Diameter — 24"""""",""Height — 240""""""",$8548.00,"{""1-6"":4446,""7-19"":4275,""20+"":4105}",,checked,checked
COLSET-MOD010-0034,Spiral Round Column Set - Tuscan Round Cap & Tuscan Base Round — COLSET-MOD010,COLSET-MOD010-0034,,"""Diameter — 24"""""",""Height — 264""""""",$9629.00,"{""1-6"":5009,""7-19"":4816,""20+"":4624}",,checked,checked
COLSET-MOD011-0001,Spiral Square Column Set - Tuscan Square Cap & Tuscan Base Square — COLSET-MOD011,COLSET-MOD011-0001,,"""Width — 8"""""",""Height — 96""""""",$340.00,"{""1-6"":179,""7-19"":173,""20+"":165}",,checked,checked
COLSET-MOD011-0002,Spiral Square Column Set - Tuscan Square Cap & Tuscan Base Square — COLSET-MOD011,COLSET-MOD011-0002,,"""Width — 8"""""",""Height — 108""""""",$385.00,"{""1-6"":203,""7-19"":194,""20+"":186}",,checked,checked
COLSET-MOD011-0003,Spiral Square Column Set - Tuscan Square Cap & Tuscan Base Square — COLSET-MOD011,COLSET-MOD011-0003,,"""Width — 10"""""",""Height — 96""""""",$449.00,"{""1-6"":236,""7-19"":228,""20+"":218}",,checked,checked
COLSET-MOD011-0004,Spiral Square Column Set - Tuscan Square Cap & Tuscan Base Square — COLSET-MOD011,COLSET-MOD011-0004,,"""Width — 10"""""",""Height — 108""""""",$475.00,"{""1-6"":249,""7-19"":240,""20+"":230}",,checked,checked
